,1,5,10,20,30,40,50,100,200,500,1000
0,0.0011193220053096814,-0.00010047432414193777,-0.0004982764901057756,-5.429491932150624e-07,-0.00012920780708468708,-0.00013734862859824792,-0.00012126027295348626,-0.00032990752514300097,-0.0001379144836522012,-7.980891724161185e-05,-8.070624814846225e-05
1,0.003682683373726656,0.003681832152648846,0.0039021764684866477,0.003950908427309963,0.004007936259545656,0.004005678670022696,0.0038925590266470547,0.0038851430598036765,0.003933831253179144,0.0039300008975078115,0.0039262488809615045
2,3.898482816295296e-05,0.00019961193304344343,-0.00033521305588818384,-0.0002669166151078028,0.0003332262152916467,0.00018601790196013672,7.275423257709407e-05,8.311566417089702e-05,7.995664964716463e-05,0.00013261858834542876,0.00012669703177243063
3,0.10986600880206805,0.10900115589541712,0.11079546174063701,0.10935306061534161,0.10943738653435554,0.10968081654720037,0.10999339130263652,0.10964763348238239,0.10996309610492062,0.10991466273389956,0.1098653246790702
4,0.008883856517905735,0.008162518786742054,0.008653821657023953,0.00878273210592744,0.008121729287266137,0.007931970035320726,0.008363853209746603,0.008353485903123448,0.008308397105463411,0.008366412444547673,0.008266770037334123
5,-0.0005456297336948622,-7.395904150463305e-05,-0.0004234223064977685,-0.0002334940529897491,-0.00041592233301499036,-0.00026339238013656696,-0.0003313873514917328,-0.0003909610898207244,-0.00032032801687910146,-0.000325937678621709,-0.00030313038041300387
6,0.008882481453668076,0.008602964408126391,0.00795607942988357,0.007834668334495223,0.008185916430730744,0.008015487581101047,0.008510614867138298,0.008215512781842491,0.008254515801052402,0.008129377432157334,0.008171673094041468
7,0.00361503616703328,0.002803415602397615,0.0025649053598287446,0.0026595031224161143,0.002575742376085181,0.00253058955619499,0.0026477358160656487,0.0026025212714872567,0.0024502557547123904,0.0025783788078284253,0.0025617865331909913
8,0.0023132337703313122,0.001860185454485117,0.0018784488743492343,0.001989814217741178,0.0022785386808474336,0.0021188603839817476,0.00208713496685999,0.0020770197640655385,0.002133753646815283,0.002088906644370489,0.00212099122950157
9,0.020927643073983784,0.021999887985725945,0.021209871573775622,0.021007091416137325,0.021433391536466104,0.021591121994498818,0.021591354034295986,0.021283579326540167,0.021356372542121742,0.021372786838606203,0.021317272759499056
10,0.21602647945933467,0.21460301552942407,0.21173682882304198,0.21427637745823716,0.21449995350649786,0.21239038428227708,0.21279300748809937,0.21324932689949827,0.2136448901477452,0.21346575051177885,0.21334827680888147
11,0.04623789868225728,0.046144641426599714,0.04849930235452993,0.04734953556099012,0.04748166262526221,0.047929241978451984,0.047955759963901216,0.048000748325648476,0.04789323970744608,0.047877816081683476,0.047804312340063417
